"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	41	2844658	1.4
	"Mississippi"	"28"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	102	2844658	3.6
	"Mississippi"	"28"	"2000"	"2000"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	59	2844658	2.1
	"Mississippi"	"28"	"2000"	"2000"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	18	2844658	Unreliable
	"Mississippi"	"28"	"2000"	"2000"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	137	2844658	4.8
	"Mississippi"	"28"	"2001"	"2001"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	13	2852994	Unreliable
	"Mississippi"	"28"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	82	2852994	2.9
	"Mississippi"	"28"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	52	2852994	1.8
	"Mississippi"	"28"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	105	2852994	3.7
	"Mississippi"	"28"	"2001"	"2001"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	60	2852994	2.1
	"Mississippi"	"28"	"2001"	"2001"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	33	2852994	1.2
	"Mississippi"	"28"	"2001"	"2001"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	131	2852994	4.6
	"Mississippi"	"28"	"2002"	"2002"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	10	2858681	Unreliable
	"Mississippi"	"28"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	101	2858681	3.5
	"Mississippi"	"28"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	49	2858681	1.7
	"Mississippi"	"28"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	104	2858681	3.6
	"Mississippi"	"28"	"2002"	"2002"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	60	2858681	2.1
	"Mississippi"	"28"	"2002"	"2002"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	19	2858681	Unreliable
	"Mississippi"	"28"	"2002"	"2002"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	129	2858681	4.5
	"Mississippi"	"28"	"2003"	"2003"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	13	2868312	Unreliable
	"Mississippi"	"28"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	97	2868312	3.4
	"Mississippi"	"28"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	50	2868312	1.7
	"Mississippi"	"28"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	100	2868312	3.5
	"Mississippi"	"28"	"2003"	"2003"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	58	2868312	2.0
	"Mississippi"	"28"	"2003"	"2003"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	24	2868312	0.8
	"Mississippi"	"28"	"2003"	"2003"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	119	2868312	4.1
	"Mississippi"	"28"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	72	2889010	2.5
	"Mississippi"	"28"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	60	2889010	2.1
	"Mississippi"	"28"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	113	2889010	3.9
	"Mississippi"	"28"	"2004"	"2004"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	68	2889010	2.4
	"Mississippi"	"28"	"2004"	"2004"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	14	2889010	Unreliable
	"Mississippi"	"28"	"2004"	"2004"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	120	2889010	4.2
	"Mississippi"	"28"	"2005"	"2005"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	10	2905943	Unreliable
	"Mississippi"	"28"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	85	2905943	2.9
	"Mississippi"	"28"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	40	2905943	1.4
	"Mississippi"	"28"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	126	2905943	4.3
	"Mississippi"	"28"	"2005"	"2005"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	44	2905943	1.5
	"Mississippi"	"28"	"2005"	"2005"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	17	2905943	Unreliable
	"Mississippi"	"28"	"2005"	"2005"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	114	2905943	3.9
	"Mississippi"	"28"	"2006"	"2006"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	10	2904978	Unreliable
	"Mississippi"	"28"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	72	2904978	2.5
	"Mississippi"	"28"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	38	2904978	1.3
	"Mississippi"	"28"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	109	2904978	3.8
	"Mississippi"	"28"	"2006"	"2006"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	55	2904978	1.9
	"Mississippi"	"28"	"2006"	"2006"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	14	2904978	Unreliable
	"Mississippi"	"28"	"2006"	"2006"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	153	2904978	5.3
	"Mississippi"	"28"	"2007"	"2007"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	14	2928350	Unreliable
	"Mississippi"	"28"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	80	2928350	2.7
	"Mississippi"	"28"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	56	2928350	1.9
	"Mississippi"	"28"	"2007"	"2007"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	143	2928350	4.9
	"Mississippi"	"28"	"2007"	"2007"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	68	2928350	2.3
	"Mississippi"	"28"	"2007"	"2007"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	20	2928350	0.7
	"Mississippi"	"28"	"2007"	"2007"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	131	2928350	4.5
	"Mississippi"	"28"	"2008"	"2008"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	12	2947806	Unreliable
	"Mississippi"	"28"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	72	2947806	2.4
	"Mississippi"	"28"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	54	2947806	1.8
	"Mississippi"	"28"	"2008"	"2008"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	160	2947806	5.4
	"Mississippi"	"28"	"2008"	"2008"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	67	2947806	2.3
	"Mississippi"	"28"	"2008"	"2008"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	24	2947806	0.8
	"Mississippi"	"28"	"2008"	"2008"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	154	2947806	5.2
	"Mississippi"	"28"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	78	2958774	2.6
	"Mississippi"	"28"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	51	2958774	1.7
	"Mississippi"	"28"	"2009"	"2009"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	140	2958774	4.7
	"Mississippi"	"28"	"2009"	"2009"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	44	2958774	1.5
	"Mississippi"	"28"	"2009"	"2009"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	14	2958774	Unreliable
	"Mississippi"	"28"	"2009"	"2009"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	139	2958774	4.7
	"Mississippi"	"28"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	85	2967297	2.9
	"Mississippi"	"28"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	50	2967297	1.7
	"Mississippi"	"28"	"2010"	"2010"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	121	2967297	4.1
	"Mississippi"	"28"	"2010"	"2010"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	54	2967297	1.8
	"Mississippi"	"28"	"2010"	"2010"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	19	2967297	Unreliable
	"Mississippi"	"28"	"2010"	"2010"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	132	2967297	4.4
	"Mississippi"	"28"	"2011"	"2011"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	18	2978512	Unreliable
	"Mississippi"	"28"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	99	2978512	3.3
	"Mississippi"	"28"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	37	2978512	1.2
	"Mississippi"	"28"	"2011"	"2011"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	132	2978512	4.4
	"Mississippi"	"28"	"2011"	"2011"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	56	2978512	1.9
	"Mississippi"	"28"	"2011"	"2011"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	10	2978512	Unreliable
	"Mississippi"	"28"	"2011"	"2011"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	155	2978512	5.2
	"Mississippi"	"28"	"2012"	"2012"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	10	2984926	Unreliable
	"Mississippi"	"28"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	91	2984926	3.0
	"Mississippi"	"28"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	48	2984926	1.6
	"Mississippi"	"28"	"2012"	"2012"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	157	2984926	5.3
	"Mississippi"	"28"	"2012"	"2012"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	53	2984926	1.8
	"Mississippi"	"28"	"2012"	"2012"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	18	2984926	Unreliable
	"Mississippi"	"28"	"2012"	"2012"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	145	2984926	4.9
	"Mississippi"	"28"	"2013"	"2013"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	10	2991207	Unreliable
	"Mississippi"	"28"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	92	2991207	3.1
	"Mississippi"	"28"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	35	2991207	1.2
	"Mississippi"	"28"	"2013"	"2013"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	152	2991207	5.1
	"Mississippi"	"28"	"2013"	"2013"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	50	2991207	1.7
	"Mississippi"	"28"	"2013"	"2013"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	16	2991207	Unreliable
	"Mississippi"	"28"	"2013"	"2013"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	149	2991207	5.0
	"Mississippi"	"28"	"2014"	"2014"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	13	2994079	Unreliable
	"Mississippi"	"28"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	69	2994079	2.3
	"Mississippi"	"28"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	40	2994079	1.3
	"Mississippi"	"28"	"2014"	"2014"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	142	2994079	4.7
	"Mississippi"	"28"	"2014"	"2014"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	63	2994079	2.1
	"Mississippi"	"28"	"2014"	"2014"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	12	2994079	Unreliable
	"Mississippi"	"28"	"2014"	"2014"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	184	2994079	6.1
	"Mississippi"	"28"	"2015"	"2015"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	13	2992333	Unreliable
	"Mississippi"	"28"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	76	2992333	2.5
	"Mississippi"	"28"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	32	2992333	1.1
	"Mississippi"	"28"	"2015"	"2015"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	184	2992333	6.1
	"Mississippi"	"28"	"2015"	"2015"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	51	2992333	1.7
	"Mississippi"	"28"	"2015"	"2015"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	18	2992333	Unreliable
	"Mississippi"	"28"	"2015"	"2015"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	195	2992333	6.5
	"Mississippi"	"28"	"2016"	"2016"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	14	2988726	Unreliable
	"Mississippi"	"28"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	67	2988726	2.2
	"Mississippi"	"28"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	27	2988726	0.9
	"Mississippi"	"28"	"2016"	"2016"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	174	2988726	5.8
	"Mississippi"	"28"	"2016"	"2016"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	47	2988726	1.6
	"Mississippi"	"28"	"2016"	"2016"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	12	2988726	Unreliable
	"Mississippi"	"28"	"2016"	"2016"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	223	2988726	7.5
	"Missouri"	"29"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	189	5561948	3.4
	"Missouri"	"29"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	161	5561948	2.9
	"Missouri"	"29"	"1999"	"1999"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	76	5561948	1.4
	"Missouri"	"29"	"1999"	"1999"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	70	5561948	1.3
	"Missouri"	"29"	"1999"	"1999"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	22	5561948	0.4
	"Missouri"	"29"	"1999"	"1999"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	152	5561948	2.7
	"Missouri"	"29"	"2000"	"2000"	"Unintentional"	"1"	"Handgun discharge"	"W32"	12	5595211	Unreliable
	"Missouri"	"29"	"2000"	"2000"	"Unintentional"	"1"	"Rifle, shotgun and larger firearm discharge"	"W33"	11	5595211	Unreliable
	"Missouri"	"29"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	192	5595211	3.4
	"Missouri"	"29"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	162	5595211	2.9
	"Missouri"	"29"	"2000"	"2000"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	80	5595211	1.4
	"Missouri"	"29"	"2000"	"2000"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	59	5595211	1.1
	"Missouri"	"29"	"2000"	"2000"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	32	5595211	0.6
	"Missouri"	"29"	"2000"	"2000"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	182	5595211	3.3
	"Missouri"	"29"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	195	5641142	3.5
	"Missouri"	"29"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	153	5641142	2.7
	"Missouri"	"29"	"2001"	"2001"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	79	5641142	1.4
	"Missouri"	"29"	"2001"	"2001"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	64	5641142	1.1
	"Missouri"	"29"	"2001"	"2001"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	35	5641142	0.6
	"Missouri"	"29"	"2001"	"2001"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	176	5641142	3.1
	"Missouri"	"29"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	218	5674825	3.8
	"Missouri"	"29"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	136	5674825	2.4
	"Missouri"	"29"	"2002"	"2002"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	69	5674825	1.2
	"Missouri"	"29"	"2002"	"2002"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	58	5674825	1.0
	"Missouri"	"29"	"2002"	"2002"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	25	5674825	0.4
	"Missouri"	"29"	"2002"	"2002"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	170	5674825	3.0
	"Missouri"	"29"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	179	5709403	3.1
	"Missouri"	"29"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	135	5709403	2.4
	"Missouri"	"29"	"2003"	"2003"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	97	5709403	1.7
	"Missouri"	"29"	"2003"	"2003"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	54	5709403	0.9
	"Missouri"	"29"	"2003"	"2003"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	29	5709403	0.5
	"Missouri"	"29"	"2003"	"2003"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	136	5709403	2.4
	"Missouri"	"29"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	165	5747741	2.9
	"Missouri"	"29"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	119	5747741	2.1
	"Missouri"	"29"	"2004"	"2004"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	105	5747741	1.8
	"Missouri"	"29"	"2004"	"2004"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	61	5747741	1.1
	"Missouri"	"29"	"2004"	"2004"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	32	5747741	0.6
	"Missouri"	"29"	"2004"	"2004"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	164	5747741	2.9
	"Missouri"	"29"	"2005"	"2005"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	11	5790300	Unreliable
	"Missouri"	"29"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	173	5790300	3.0
	"Missouri"	"29"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	133	5790300	2.3
	"Missouri"	"29"	"2005"	"2005"	"Suicide"	"2"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	121	5790300	2.1
	"Missouri"	"29"	"2005"	"2005"	"Homicide"	"3"	"Assault by handgun discharge"	"X93"	69	5790300	1.2
	"Missouri"	"29"	"2005"	"2005"	"Homicide"	"3"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	35	5790300	0.6
	"Missouri"	"29"	"2005"	"2005"	"Homicide"	"3"	"Assault by other and unspecified firearm discharge"	"X95"	189	5790300	3.3
	"Missouri"	"29"	"2006"	"2006"	"Unintentional"	"1"	"Discharge from other and unspecified firearms"	"W34"	12	5842704	Unreliable
	"Missouri"	"29"	"2006"	"2006"	"Suicide"	"2"	"Intentional self-harm by handgun discharge"	"X72"	181	5842704	3.1
